mean_X	mean_Y	mean_hx	mean_hy	mean_theta_x	mean_theta_y	corr	MI	mean_E	mean_mx	mean_my	std_mx	std_my	H	T
179.660051	179.538081	-0.050000	-0.050000	0.000000	0.000000	0.791149	0.618663	-0.038520	-0.525963	-0.526285	0.052076	0.052466	-0.100000	0.000000
179.581255	179.641467	-0.050000	-0.050000	0.000000	0.000000	0.786096	0.600132	-0.038522	-0.526171	-0.526012	0.051849	0.052072	-0.100000	0.000000
179.603566	179.696794	-0.050000	-0.050000	0.000000	0.000000	0.784272	0.594388	-0.038509	-0.526112	-0.525866	0.052009	0.052154	-0.100000	0.000000
179.677986	179.798754	-0.050000	-0.050000	0.000000	0.000000	0.777383	0.593040	-0.038486	-0.525916	-0.525597	0.052154	0.052215	-0.100000	0.000000
179.690782	179.684793	-0.050000	-0.050000	0.000000	0.000000	0.782871	0.599005	-0.038483	-0.525882	-0.525898	0.052366	0.052654	-0.100000	0.000000
179.643691	179.587068	-0.050000	-0.050000	0.000000	0.000000	0.785304	0.623211	-0.038478	-0.526006	-0.526155	0.052328	0.053155	-0.100000	0.000000
179.695528	179.430139	-0.050000	-0.050000	0.000000	0.000000	0.783099	0.614784	-0.038484	-0.525869	-0.526570	0.052276	0.052720	-0.100000	0.000000
179.826385	179.601442	-0.050000	-0.050000	0.000000	0.000000	0.777577	0.597967	-0.038486	-0.525524	-0.526118	0.052048	0.052310	-0.100000	0.000000
179.674936	179.730348	-0.050000	-0.050000	0.000000	0.000000	0.783481	0.609900	-0.038499	-0.525924	-0.525777	0.051857	0.052667	-0.100000	0.000000
179.715817	179.829334	-0.050000	-0.050000	0.000000	0.000000	0.783950	0.611564	-0.038474	-0.525816	-0.525516	0.052763	0.052774	-0.100000	0.000000
179.858439	179.836691	-0.050000	-0.050000	0.000000	0.000000	0.784519	0.600766	-0.038483	-0.525439	-0.525497	0.052348	0.052876	-0.100000	0.000000
