mean_hx	mean_hy	mean_theta_x	mean_theta_y	corrtime_M	corr	MI	mean_E	mean_mx	mean_my	std_mx	std_my	H	T
0.062426	-0.048819	0.005325	-0.005297	0.188129	0.927688	1.487478	-0.003743	0.300793	0.248635	0.056453	0.057449	0.013312	0.000000
0.062399	-0.048824	0.005312	-0.005284	0.195825	0.928041	1.490664	-0.003735	0.300593	0.248461	0.056482	0.057488	0.013281	0.000000
0.062372	-0.048829	0.005300	-0.005272	0.194343	0.928095	1.491057	-0.003725	0.300395	0.248259	0.056541	0.057532	0.013249	0.000000
0.062345	-0.048834	0.005287	-0.005260	0.199512	0.928178	1.491387	-0.003716	0.300173	0.248079	0.056584	0.057607	0.013218	0.000000
0.062318	-0.048839	0.005275	-0.005247	0.203158	0.928124	1.490568	-0.003707	0.300006	0.247865	0.056617	0.057641	0.013187	-0.000000
0.062291	-0.048844	0.005262	-0.005235	0.200107	0.928509	1.494996	-0.003699	0.299820	0.247692	0.056662	0.057681	0.013156	-0.000000
0.062264	-0.048849	0.005250	-0.005223	0.202006	0.928494	1.495205	-0.003689	0.299611	0.247504	0.056692	0.057709	0.013124	-0.000000
0.062237	-0.048853	0.005238	-0.005210	0.199935	0.928561	1.495354	-0.003681	0.299422	0.247322	0.056730	0.057739	0.013093	0.000000
0.062209	-0.048858	0.005225	-0.005198	0.199723	0.928520	1.495564	-0.003671	0.299215	0.247108	0.056798	0.057797	0.013062	-0.000000
0.062182	-0.048863	0.005213	-0.005185	0.203014	0.928718	1.497372	-0.003662	0.299021	0.246934	0.056822	0.057825	0.013031	0.000000
0.062155	-0.048868	0.005200	-0.005173	0.204286	0.928726	1.497200	-0.003653	0.298823	0.246754	0.056859	0.057844	0.012999	-0.000000
0.062128	-0.048873	0.005187	-0.005161	0.199668	0.928756	1.498760	-0.003644	0.298643	0.246585	0.056892	0.057915	0.012968	-0.000000
0.062101	-0.048877	0.005175	-0.005148	0.200706	0.928591	1.496405	-0.003634	0.298451	0.246383	0.056938	0.057963	0.012937	-0.000000
0.062073	-0.048882	0.005163	-0.005136	0.201431	0.928614	1.495543	-0.003625	0.298274	0.246211	0.056977	0.057993	0.012906	0.000000
0.062046	-0.048887	0.005150	-0.005124	0.198457	0.928880	1.499170	-0.003616	0.298086	0.246014	0.057013	0.058031	0.012874	-0.000000
0.062019	-0.048892	0.005137	-0.005111	0.199213	0.928876	1.499159	-0.003607	0.297895	0.245832	0.057080	0.058063	0.012843	-0.000000
0.061992	-0.048896	0.005125	-0.005099	0.198677	0.928992	1.500151	-0.003598	0.297690	0.245637	0.057091	0.058105	0.012812	-0.000000
0.061964	-0.048901	0.005112	-0.005086	0.199323	0.928957	1.500529	-0.003589	0.297500	0.245435	0.057116	0.058144	0.012781	0.000000
0.061937	-0.048906	0.005100	-0.005074	0.198183	0.929061	1.500710	-0.003580	0.297263	0.245269	0.057163	0.058214	0.012749	-0.000000
0.061910	-0.048911	0.005088	-0.005062	0.198125	0.929148	1.500738	-0.003571	0.297089	0.245081	0.057219	0.058227	0.012718	-0.000000
0.061883	-0.048915	0.005075	-0.005049	0.196027	0.929333	1.503940	-0.003563	0.296887	0.244865	0.057249	0.058268	0.012687	0.000000
0.061855	-0.048920	0.005062	-0.005037	0.192103	0.929482	1.506312	-0.003554	0.296701	0.244654	0.057296	0.058304	0.012656	-0.000000
0.061828	-0.048925	0.005050	-0.005025	0.198197	0.929469	1.505755	-0.003545	0.296509	0.244466	0.057334	0.058338	0.012624	0.000000
0.061801	-0.048929	0.005038	-0.005012	0.196028	0.929661	1.506785	-0.003536	0.296272	0.244258	0.057378	0.058370	0.012593	0.000000
0.061773	-0.048934	0.005025	-0.005000	0.191528	0.930023	1.510849	-0.003528	0.296070	0.244062	0.057434	0.058406	0.012562	0.000000
0.061746	-0.048939	0.005012	-0.004988	0.188735	0.930147	1.512114	-0.003520	0.295857	0.243869	0.057441	0.058450	0.012531	-0.000000
0.061719	-0.048943	0.005000	-0.004975	0.188959	0.930240	1.511795	-0.003511	0.295668	0.243653	0.057492	0.058484	0.012499	0.000000
0.061691	-0.048948	0.004987	-0.004963	0.188711	0.930145	1.511122	-0.003501	0.295491	0.243456	0.057526	0.058525	0.012468	-0.000000
0.061664	-0.048953	0.004975	-0.004950	0.192005	0.930461	1.514493	-0.003493	0.295321	0.243242	0.057567	0.058574	0.012437	-0.000000
0.061637	-0.048957	0.004962	-0.004938	0.188988	0.930411	1.514277	-0.003484	0.295093	0.243034	0.057618	0.058579	0.012406	0.000000
0.061609	-0.048962	0.004950	-0.004926	0.190285	0.930404	1.514583	-0.003475	0.294873	0.242824	0.057634	0.058630	0.012374	0.000000
0.061582	-0.048967	0.004938	-0.004913	0.191019	0.930395	1.514991	-0.003466	0.294674	0.242644	0.057695	0.058636	0.012343	-0.000000
0.061555	-0.048971	0.004925	-0.004901	0.200106	0.930411	1.514587	-0.003457	0.294474	0.242456	0.057733	0.058662	0.012312	0.000000
0.061527	-0.048976	0.004913	-0.004888	0.199243	0.930749	1.518001	-0.003449	0.294257	0.242257	0.057750	0.058702	0.012281	0.000000
0.061500	-0.048980	0.004900	-0.004876	0.197211	0.930658	1.516927	-0.003440	0.294066	0.242010	0.057765	0.058731	0.012249	0.000000
0.061472	-0.048985	0.004888	-0.004864	0.193042	0.930624	1.516515	-0.003431	0.293866	0.241821	0.057792	0.058791	0.012218	0.000000
0.061445	-0.048989	0.004875	-0.004851	0.193192	0.930841	1.518767	-0.003423	0.293642	0.241636	0.057833	0.058840	0.012187	0.000000
0.061417	-0.048994	0.004862	-0.004839	0.193216	0.930764	1.518518	-0.003413	0.293444	0.241400	0.057869	0.058870	0.012156	-0.000000
0.061390	-0.048999	0.004850	-0.004827	0.196768	0.930760	1.518811	-0.003404	0.293238	0.241194	0.057922	0.058898	0.012124	-0.000000
0.061362	-0.049003	0.004837	-0.004814	0.194934	0.931027	1.521421	-0.003396	0.293023	0.241022	0.057957	0.058956	0.012093	-0.000000
0.061335	-0.049008	0.004825	-0.004802	0.190657	0.931084	1.522117	-0.003387	0.292800	0.240824	0.058018	0.058992	0.012062	-0.000000
0.061307	-0.049012	0.004813	-0.004789	0.191399	0.931193	1.522290	-0.003379	0.292612	0.240620	0.058052	0.059002	0.012031	-0.000000
0.061280	-0.049017	0.004800	-0.004777	0.190885	0.931424	1.524002	-0.003370	0.292417	0.240431	0.058102	0.059057	0.011999	0.000000
0.061252	-0.049021	0.004788	-0.004765	0.195608	0.931494	1.525395	-0.003361	0.292228	0.240222	0.058130	0.059128	0.011968	0.000000
0.061225	-0.049026	0.004775	-0.004752	0.198155	0.931695	1.526642	-0.003353	0.292018	0.240033	0.058152	0.059175	0.011937	0.000000
0.061197	-0.049030	0.004763	-0.004740	0.197159	0.931634	1.525556	-0.003344	0.291825	0.239820	0.058192	0.059196	0.011906	-0.000000
0.061170	-0.049034	0.004750	-0.004728	0.193873	0.931690	1.526364	-0.003335	0.291612	0.239629	0.058235	0.059251	0.011874	0.000000
0.061142	-0.049039	0.004737	-0.004715	0.188471	0.931779	1.528137	-0.003326	0.291396	0.239464	0.058270	0.059306	0.011843	-0.000000
0.061115	-0.049043	0.004725	-0.004703	0.191210	0.931846	1.528624	-0.003317	0.291215	0.239256	0.058313	0.059355	0.011812	-0.000000
0.061087	-0.049048	0.004713	-0.004690	0.191809	0.931969	1.530322	-0.003309	0.291002	0.239089	0.058379	0.059366	0.011781	0.000000
0.061060	-0.049052	0.004700	-0.004678	0.185900	0.932011	1.530971	-0.003300	0.290815	0.238868	0.058439	0.059409	0.011749	-0.000000
0.061032	-0.049057	0.004688	-0.004666	0.186334	0.932009	1.531227	-0.003291	0.290592	0.238641	0.058494	0.059421	0.011718	0.000000
0.061005	-0.049061	0.004675	-0.004653	0.185944	0.932301	1.533932	-0.003283	0.290375	0.238447	0.058519	0.059486	0.011687	-0.000000
0.060977	-0.049065	0.004662	-0.004641	0.183485	0.932229	1.532546	-0.003274	0.290168	0.238265	0.058547	0.059508	0.011656	0.000000
0.060949	-0.049070	0.004650	-0.004628	0.182100	0.932374	1.534337	-0.003265	0.289988	0.238045	0.058593	0.059532	0.011624	0.000000
0.060922	-0.049074	0.004637	-0.004616	0.180497	0.932445	1.535134	-0.003257	0.289788	0.237838	0.058630	0.059563	0.011593	-0.000000
0.060894	-0.049078	0.004625	-0.004604	0.175608	0.932580	1.536757	-0.003248	0.289578	0.237647	0.058685	0.059628	0.011562	0.000000
0.060866	-0.049083	0.004612	-0.004591	0.182819	0.932659	1.537737	-0.003239	0.289348	0.237459	0.058779	0.059688	0.011531	-0.000000
0.060839	-0.049087	0.004600	-0.004579	0.187909	0.932911	1.541151	-0.003231	0.289138	0.237277	0.058814	0.059717	0.011499	0.000000
0.060811	-0.049091	0.004588	-0.004567	0.188477	0.933074	1.541724	-0.003222	0.288935	0.237074	0.058843	0.059780	0.011468	0.000000
0.060783	-0.049096	0.004575	-0.004554	0.185159	0.933219	1.543420	-0.003214	0.288724	0.236838	0.058876	0.059825	0.011437	0.000000
0.060756	-0.049100	0.004562	-0.004542	0.187848	0.933116	1.541483	-0.003205	0.288485	0.236624	0.058906	0.059841	0.011406	-0.000000
0.060728	-0.049104	0.004550	-0.004529	0.184616	0.933196	1.542836	-0.003197	0.288242	0.236414	0.058908	0.059901	0.011374	0.000000
0.060700	-0.049109	0.004537	-0.004517	0.184342	0.933288	1.543671	-0.003188	0.288038	0.236193	0.058969	0.059967	0.011343	-0.000000
0.060673	-0.049113	0.004525	-0.004505	0.184812	0.933350	1.545550	-0.003179	0.287831	0.235986	0.059031	0.060009	0.011312	-0.000000
0.060645	-0.049117	0.004512	-0.004492	0.183341	0.933413	1.545883	-0.003170	0.287652	0.235760	0.059073	0.060083	0.011281	-0.000000
0.060617	-0.049121	0.004500	-0.004480	0.182490	0.933307	1.544162	-0.003161	0.287458	0.235547	0.059085	0.060108	0.011250	0.000000
0.060589	-0.049126	0.004488	-0.004467	0.179039	0.933417	1.545773	-0.003153	0.287242	0.235353	0.059131	0.060142	0.011218	-0.000000
0.060562	-0.049130	0.004475	-0.004455	0.178937	0.933500	1.547363	-0.003144	0.287029	0.235133	0.059194	0.060166	0.011187	-0.000000
0.060534	-0.049134	0.004463	-0.004443	0.182157	0.933504	1.546888	-0.003135	0.286815	0.234955	0.059248	0.060197	0.011156	0.000000
0.060506	-0.049138	0.004450	-0.004430	0.186786	0.933887	1.550308	-0.003128	0.286616	0.234708	0.059282	0.060237	0.011125	-0.000000
0.060478	-0.049142	0.004438	-0.004418	0.183708	0.934146	1.552837	-0.003120	0.286421	0.234507	0.059315	0.060306	0.011093	-0.000000
0.060451	-0.049147	0.004425	-0.004406	0.181370	0.934203	1.553181	-0.003111	0.286182	0.234301	0.059344	0.060339	0.011062	0.000000
0.060423	-0.049151	0.004412	-0.004393	0.181939	0.934244	1.553788	-0.003103	0.285969	0.234120	0.059410	0.060369	0.011031	-0.000000
0.060395	-0.049155	0.004400	-0.004381	0.181672	0.934306	1.554890	-0.003094	0.285746	0.233914	0.059427	0.060415	0.011000	0.000000
0.060367	-0.049159	0.004387	-0.004368	0.185474	0.934275	1.554590	-0.003085	0.285556	0.233679	0.059455	0.060469	0.010968	-0.000000
0.060339	-0.049163	0.004375	-0.004356	0.185517	0.934285	1.554660	-0.003077	0.285320	0.233467	0.059518	0.060503	0.010937	0.000000
0.060312	-0.049168	0.004363	-0.004344	0.184293	0.934467	1.556759	-0.003068	0.285122	0.233264	0.059553	0.060552	0.010906	0.000000
0.060284	-0.049172	0.004350	-0.004331	0.184543	0.934592	1.557840	-0.003060	0.284899	0.233072	0.059624	0.060589	0.010875	0.000000
0.060256	-0.049176	0.004338	-0.004319	0.181784	0.934824	1.559834	-0.003052	0.284693	0.232879	0.059684	0.060652	0.010843	0.000000
0.060228	-0.049180	0.004325	-0.004306	0.179242	0.934734	1.559347	-0.003043	0.284483	0.232683	0.059711	0.060701	0.010812	-0.000000
0.060200	-0.049184	0.004312	-0.004294	0.176957	0.934979	1.562810	-0.003035	0.284286	0.232467	0.059755	0.060763	0.010781	0.000000
0.060172	-0.049188	0.004300	-0.004282	0.174207	0.935014	1.562200	-0.003026	0.284065	0.232241	0.059804	0.060811	0.010750	0.000000
0.060144	-0.049192	0.004287	-0.004269	0.172455	0.935120	1.563043	-0.003017	0.283860	0.232049	0.059881	0.060843	0.010718	-0.000000
0.060116	-0.049196	0.004275	-0.004257	0.171670	0.935350	1.565741	-0.003010	0.283632	0.231830	0.059900	0.060878	0.010687	0.000000
0.060088	-0.049200	0.004263	-0.004244	0.170502	0.935419	1.566052	-0.003001	0.283410	0.231629	0.059938	0.060912	0.010656	0.000000
0.060061	-0.049204	0.004250	-0.004232	0.171589	0.935235	1.564831	-0.002992	0.283180	0.231412	0.059986	0.060920	0.010625	-0.000000
0.060033	-0.049208	0.004238	-0.004220	0.175014	0.935248	1.564938	-0.002983	0.282983	0.231207	0.060066	0.060972	0.010593	0.000000
0.060005	-0.049212	0.004225	-0.004207	0.172672	0.935388	1.566679	-0.002975	0.282740	0.230992	0.060122	0.061039	0.010562	-0.000000
0.059977	-0.049216	0.004212	-0.004195	0.176108	0.935490	1.568143	-0.002966	0.282518	0.230796	0.060146	0.061079	0.010531	-0.000000
0.059949	-0.049220	0.004200	-0.004182	0.172405	0.935572	1.569351	-0.002958	0.282272	0.230596	0.060171	0.061103	0.010500	0.000000
0.059921	-0.049224	0.004187	-0.004170	0.175757	0.935738	1.571397	-0.002950	0.282073	0.230348	0.060234	0.061160	0.010468	-0.000000
0.059893	-0.049228	0.004175	-0.004158	0.177884	0.935824	1.572838	-0.002942	0.281851	0.230120	0.060261	0.061204	0.010437	0.000000
0.059865	-0.049232	0.004162	-0.004145	0.175619	0.935961	1.573370	-0.002934	0.281645	0.229896	0.060307	0.061256	0.010406	-0.000000
0.059837	-0.049236	0.004150	-0.004133	0.174041	0.936209	1.576237	-0.002926	0.281444	0.229672	0.060334	0.061299	0.010375	0.000000
0.059809	-0.049240	0.004138	-0.004120	0.177320	0.936164	1.575101	-0.002917	0.281212	0.229470	0.060396	0.061330	0.010343	-0.000000
0.059781	-0.049244	0.004125	-0.004108	0.180079	0.936119	1.574808	-0.002908	0.280997	0.229263	0.060438	0.061378	0.010312	0.000000
0.059753	-0.049248	0.004113	-0.004096	0.178322	0.936268	1.576477	-0.002900	0.280766	0.229058	0.060462	0.061461	0.010281	-0.000000
0.059725	-0.049252	0.004100	-0.004083	0.179679	0.936347	1.576526	-0.002892	0.280564	0.228846	0.060505	0.061469	0.010250	0.000000
0.059697	-0.049256	0.004087	-0.004071	0.179727	0.936375	1.576942	-0.002883	0.280360	0.228635	0.060531	0.061537	0.010218	-0.000000
0.059669	-0.049260	0.004075	-0.004058	0.173930	0.936547	1.578776	-0.002875	0.280112	0.228422	0.060574	0.061593	0.010187	0.000000
0.059641	-0.049264	0.004062	-0.004046	0.172806	0.936730	1.581380	-0.002867	0.279882	0.228193	0.060645	0.061635	0.010156	-0.000000
0.059612	-0.049268	0.004050	-0.004034	0.174670	0.936904	1.582887	-0.002860	0.279672	0.227967	0.060672	0.061652	0.010125	0.000000
0.059584	-0.049272	0.004038	-0.004021	0.171613	0.936971	1.583174	-0.002851	0.279451	0.227760	0.060762	0.061704	0.010093	0.000000
0.059556	-0.049276	0.004025	-0.004009	0.171654	0.936956	1.583641	-0.002842	0.279231	0.227542	0.060787	0.061764	0.010062	-0.000000
0.059528	-0.049279	0.004013	-0.003996	0.168778	0.936839	1.582034	-0.002833	0.278990	0.227339	0.060860	0.061811	0.010031	0.000000
0.059500	-0.049283	0.004000	-0.003984	0.170479	0.937017	1.583660	-0.002825	0.278766	0.227122	0.060906	0.061863	0.010000	-0.000000
0.059472	-0.049287	0.003987	-0.003972	0.165700	0.937055	1.584620	-0.002816	0.278546	0.226904	0.060970	0.061924	0.009968	0.000000
0.059444	-0.049291	0.003975	-0.003959	0.170011	0.937354	1.588553	-0.002809	0.278337	0.226715	0.061041	0.061973	0.009937	-0.000000
0.059416	-0.049295	0.003962	-0.003947	0.163478	0.937524	1.589378	-0.002800	0.278117	0.226487	0.061081	0.062045	0.009906	-0.000000
0.059387	-0.049299	0.003950	-0.003934	0.167078	0.937545	1.589322	-0.002792	0.277865	0.226262	0.061125	0.062091	0.009875	-0.000000
0.059359	-0.049302	0.003937	-0.003922	0.170128	0.937809	1.592183	-0.002785	0.277613	0.226024	0.061151	0.062147	0.009843	-0.000000
0.059331	-0.049306	0.003925	-0.003910	0.167934	0.937846	1.593278	-0.002776	0.277386	0.225769	0.061187	0.062183	0.009812	0.000000
0.059303	-0.049310	0.003913	-0.003897	0.165863	0.938053	1.595264	-0.002769	0.277163	0.225547	0.061243	0.062244	0.009781	0.000000
0.059275	-0.049314	0.003900	-0.003885	0.166357	0.938145	1.596890	-0.002760	0.276923	0.225341	0.061309	0.062298	0.009750	-0.000000
0.059246	-0.049318	0.003888	-0.003872	0.166514	0.938254	1.598333	-0.002752	0.276696	0.225114	0.061366	0.062346	0.009718	0.000000
0.059218	-0.049321	0.003875	-0.003860	0.170588	0.938299	1.599109	-0.002744	0.276469	0.224881	0.061412	0.062398	0.009687	0.000000
0.059190	-0.049325	0.003862	-0.003848	0.168629	0.938435	1.600188	-0.002736	0.276263	0.224652	0.061446	0.062454	0.009656	-0.000000
0.059162	-0.049329	0.003850	-0.003835	0.167929	0.938287	1.598644	-0.002727	0.276011	0.224421	0.061472	0.062486	0.009625	0.000000
0.059134	-0.049332	0.003837	-0.003823	0.162734	0.938305	1.598744	-0.002718	0.275783	0.224180	0.061523	0.062527	0.009593	-0.000000
0.059105	-0.049336	0.003825	-0.003810	0.166837	0.938574	1.602407	-0.002711	0.275569	0.223955	0.061597	0.062561	0.009562	0.000000
0.059077	-0.049340	0.003813	-0.003798	0.173738	0.938697	1.603053	-0.002703	0.275348	0.223756	0.061663	0.062588	0.009531	0.000000
0.059049	-0.049344	0.003800	-0.003786	0.172886	0.938711	1.603077	-0.002694	0.275143	0.223505	0.061700	0.062649	0.009500	-0.000000
0.059020	-0.049347	0.003788	-0.003773	0.172010	0.938668	1.603886	-0.002686	0.274917	0.223285	0.061765	0.062667	0.009468	0.000000
0.058992	-0.049351	0.003775	-0.003761	0.174258	0.938837	1.605404	-0.002678	0.274679	0.223089	0.061835	0.062719	0.009437	-0.000000
0.058964	-0.049355	0.003762	-0.003748	0.173523	0.938850	1.606380	-0.002669	0.274439	0.222869	0.061892	0.062776	0.009406	0.000000
0.058936	-0.049358	0.003750	-0.003736	0.170846	0.938926	1.606411	-0.002661	0.274207	0.222659	0.061929	0.062814	0.009375	0.000000
0.058907	-0.049362	0.003737	-0.003724	0.169059	0.939145	1.609429	-0.002653	0.273973	0.222455	0.061987	0.062876	0.009343	-0.000000
0.058879	-0.049366	0.003725	-0.003711	0.167000	0.939262	1.610356	-0.002645	0.273768	0.222195	0.062062	0.062945	0.009312	-0.000000
0.058851	-0.049369	0.003712	-0.003699	0.164934	0.939339	1.611660	-0.002637	0.273536	0.221973	0.062112	0.063019	0.009281	-0.000000
0.058822	-0.049373	0.003700	-0.003686	0.165082	0.939525	1.612522	-0.002629	0.273273	0.221769	0.062146	0.063063	0.009250	0.000000
0.058794	-0.049376	0.003688	-0.003674	0.164202	0.939605	1.613921	-0.002621	0.273061	0.221554	0.062169	0.063107	0.009218	0.000000
0.058765	-0.049380	0.003675	-0.003662	0.161780	0.939816	1.616440	-0.002614	0.272854	0.221330	0.062207	0.063134	0.009187	0.000000
0.058737	-0.049384	0.003663	-0.003649	0.159991	0.939929	1.617757	-0.002606	0.272656	0.221115	0.062266	0.063181	0.009156	0.000000
0.058709	-0.049387	0.003650	-0.003637	0.159178	0.940072	1.619367	-0.002598	0.272428	0.220883	0.062321	0.063222	0.009125	0.000000
0.058680	-0.049391	0.003637	-0.003624	0.162835	0.939964	1.617781	-0.002589	0.272201	0.220662	0.062336	0.063264	0.009093	-0.000000
0.058652	-0.049394	0.003625	-0.003612	0.170034	0.940003	1.618846	-0.002581	0.271952	0.220430	0.062396	0.063313	0.009062	0.000000
0.058623	-0.049398	0.003612	-0.003599	0.168182	0.940330	1.621686	-0.002574	0.271740	0.220213	0.062456	0.063348	0.009031	-0.000000
0.058595	-0.049401	0.003600	-0.003587	0.164681	0.940330	1.622466	-0.002566	0.271506	0.220004	0.062496	0.063407	0.009000	0.000000
0.058567	-0.049405	0.003588	-0.003575	0.166278	0.940274	1.622735	-0.002557	0.271263	0.219783	0.062546	0.063429	0.008968	0.000000
0.058538	-0.049408	0.003575	-0.003562	0.162573	0.940433	1.624388	-0.002550	0.271054	0.219569	0.062587	0.063489	0.008937	-0.000000
0.058510	-0.049412	0.003563	-0.003550	0.156840	0.940516	1.625128	-0.002542	0.270826	0.219330	0.062644	0.063544	0.008906	0.000000
0.058481	-0.049415	0.003550	-0.003537	0.157275	0.940712	1.627956	-0.002534	0.270618	0.219115	0.062686	0.063620	0.008875	-0.000000
0.058453	-0.049419	0.003537	-0.003525	0.159105	0.940753	1.627987	-0.002525	0.270353	0.218893	0.062759	0.063679	0.008843	0.000000
0.058424	-0.049422	0.003525	-0.003513	0.157047	0.940818	1.628430	-0.002517	0.270124	0.218654	0.062803	0.063709	0.008812	0.000000
0.058396	-0.049426	0.003512	-0.003500	0.156413	0.940864	1.629024	-0.002509	0.269886	0.218417	0.062852	0.063760	0.008781	-0.000000
0.058367	-0.049429	0.003500	-0.003488	0.155514	0.940842	1.630006	-0.002501	0.269646	0.218190	0.062921	0.063798	0.008750	-0.000000
0.058339	-0.049433	0.003487	-0.003475	0.149344	0.940936	1.630856	-0.002493	0.269453	0.217951	0.062955	0.063825	0.008718	-0.000000
0.058310	-0.049436	0.003475	-0.003463	0.153139	0.941010	1.631682	-0.002485	0.269200	0.217743	0.063005	0.063889	0.008687	-0.000000
0.058282	-0.049439	0.003463	-0.003451	0.156389	0.941209	1.633790	-0.002478	0.268966	0.217478	0.063059	0.063958	0.008656	0.000000
0.058253	-0.049443	0.003450	-0.003438	0.155352	0.941213	1.633504	-0.002470	0.268734	0.217264	0.063087	0.064006	0.008625	-0.000000
0.058224	-0.049446	0.003438	-0.003426	0.154900	0.941305	1.634835	-0.002461	0.268511	0.217047	0.063157	0.064067	0.008593	0.000000
0.058196	-0.049450	0.003425	-0.003413	0.158103	0.941411	1.635637	-0.002454	0.268284	0.216807	0.063197	0.064115	0.008562	0.000000
0.058167	-0.049453	0.003412	-0.003401	0.157439	0.941711	1.638783	-0.002447	0.268039	0.216570	0.063259	0.064160	0.008531	0.000000
0.058139	-0.049456	0.003400	-0.003388	0.156262	0.941659	1.638080	-0.002438	0.267811	0.216347	0.063316	0.064196	0.008500	0.000000
0.058110	-0.049460	0.003387	-0.003376	0.154750	0.941789	1.640209	-0.002430	0.267579	0.216133	0.063382	0.064246	0.008468	-0.000000
0.058082	-0.049463	0.003375	-0.003364	0.151962	0.941844	1.640642	-0.002423	0.267344	0.215913	0.063423	0.064290	0.008437	0.000000
0.058053	-0.049467	0.003363	-0.003351	0.150262	0.941830	1.640521	-0.002414	0.267101	0.215694	0.063468	0.064358	0.008406	0.000000
0.058024	-0.049470	0.003350	-0.003339	0.152618	0.942014	1.641904	-0.002407	0.266854	0.215456	0.063509	0.064418	0.008375	0.000000
0.057996	-0.049473	0.003338	-0.003326	0.151093	0.941980	1.641563	-0.002399	0.266620	0.215211	0.063569	0.064461	0.008343	0.000000
0.057967	-0.049476	0.003325	-0.003314	0.150834	0.942082	1.643600	-0.002391	0.266387	0.214958	0.063622	0.064507	0.008312	-0.000000
0.057938	-0.049480	0.003312	-0.003302	0.150947	0.942185	1.644494	-0.002383	0.266126	0.214727	0.063663	0.064568	0.008281	0.000000
0.057910	-0.049483	0.003300	-0.003289	0.151775	0.942239	1.645830	-0.002375	0.265893	0.214484	0.063728	0.064640	0.008250	0.000000
0.057881	-0.049486	0.003287	-0.003277	0.154646	0.942452	1.648586	-0.002368	0.265658	0.214279	0.063792	0.064694	0.008218	-0.000000
0.057852	-0.049490	0.003275	-0.003264	0.160021	0.942395	1.648019	-0.002359	0.265456	0.214061	0.063849	0.064754	0.008187	-0.000000
0.057824	-0.049493	0.003262	-0.003252	0.162394	0.942590	1.651052	-0.002351	0.265194	0.213814	0.063921	0.064830	0.008156	-0.000000
0.057795	-0.049496	0.003250	-0.003239	0.161711	0.942690	1.651526	-0.002344	0.264965	0.213572	0.063977	0.064881	0.008125	0.000000
0.057766	-0.049499	0.003238	-0.003227	0.163219	0.942864	1.653704	-0.002336	0.264725	0.213337	0.064021	0.064952	0.008093	0.000000
0.057737	-0.049503	0.003225	-0.003215	0.161279	0.942829	1.653102	-0.002328	0.264454	0.213131	0.064073	0.064979	0.008062	-0.000000
0.057709	-0.049506	0.003213	-0.003202	0.161011	0.942904	1.653566	-0.002320	0.264229	0.212903	0.064103	0.065024	0.008031	0.000000
0.057680	-0.049509	0.003200	-0.003190	0.157172	0.943099	1.656216	-0.002313	0.263989	0.212640	0.064158	0.065049	0.008000	0.000000
0.057651	-0.049512	0.003187	-0.003177	0.154315	0.943278	1.659118	-0.002306	0.263745	0.212417	0.064206	0.065097	0.007968	-0.000000
0.057622	-0.049515	0.003175	-0.003165	0.152253	0.943232	1.658172	-0.002298	0.263507	0.212202	0.064222	0.065138	0.007937	0.000000
0.057594	-0.049519	0.003162	-0.003153	0.155233	0.943271	1.657574	-0.002290	0.263253	0.211963	0.064310	0.065174	0.007906	-0.000000
0.057565	-0.049522	0.003150	-0.003140	0.158890	0.943324	1.659124	-0.002282	0.263008	0.211763	0.064363	0.065208	0.007875	-0.000000
0.057536	-0.049525	0.003138	-0.003128	0.157114	0.943312	1.659497	-0.002274	0.262771	0.211512	0.064427	0.065272	0.007844	0.000000
0.057507	-0.049528	0.003125	-0.003115	0.156736	0.943450	1.660959	-0.002266	0.262537	0.211242	0.064473	0.065356	0.007812	-0.000000
0.057479	-0.049531	0.003113	-0.003103	0.154185	0.943689	1.663322	-0.002259	0.262288	0.211017	0.064514	0.065414	0.007781	0.000000
0.057450	-0.049534	0.003100	-0.003090	0.153007	0.943771	1.663882	-0.002252	0.261987	0.210764	0.064566	0.065476	0.007750	-0.000000
0.057421	-0.049537	0.003087	-0.003078	0.153349	0.943898	1.666945	-0.002244	0.261762	0.210495	0.064635	0.065543	0.007719	-0.000000
0.057392	-0.049541	0.003075	-0.003066	0.155021	0.944105	1.669321	-0.002237	0.261522	0.210293	0.064702	0.065613	0.007687	-0.000000
0.057363	-0.049544	0.003062	-0.003053	0.151219	0.944038	1.668767	-0.002229	0.261235	0.210036	0.064767	0.065631	0.007656	0.000000
0.057334	-0.049547	0.003050	-0.003041	0.151764	0.944143	1.669510	-0.002221	0.260989	0.209782	0.064813	0.065652	0.007625	-0.000000
0.057305	-0.049550	0.003037	-0.003028	0.153092	0.944281	1.671931	-0.002214	0.260747	0.209527	0.064857	0.065711	0.007594	-0.000000
0.057277	-0.049553	0.003025	-0.003016	0.152447	0.944330	1.671745	-0.002206	0.260512	0.209285	0.064914	0.065764	0.007562	-0.000000
0.057248	-0.049556	0.003013	-0.003003	0.151699	0.944484	1.673696	-0.002199	0.260246	0.209049	0.064960	0.065830	0.007531	0.000000
0.057219	-0.049559	0.003000	-0.002991	0.150011	0.944583	1.674839	-0.002191	0.260003	0.208814	0.065008	0.065886	0.007500	-0.000000
0.057190	-0.049562	0.002988	-0.002979	0.150740	0.944544	1.674030	-0.002183	0.259736	0.208557	0.065069	0.065985	0.007469	0.000000
0.057161	-0.049565	0.002975	-0.002966	0.151471	0.944744	1.677335	-0.002176	0.259492	0.208317	0.065145	0.066037	0.007437	0.000000
