nc	hx	hy	theta_x	theta_y	gx	gy	BURNIN	MAX_ITER	simulation_type	simulation_method	store_arrays	mx	my	varmx	varmy	MI	file
1000	-0.022500000000000003	-0.022500000000000003	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.3581138410394308	-0.3581513350042433	0.0224792110591316	0.022473163688785512	1.1478546659258662	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_022.pkl
1000	0.03375	0.03375	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.43497335629013334	0.43497334107513325	0.01523731826062547	0.015235440820279299	0.9239961897947424	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_067.pkl
1000	0.013749999999999998	0.013749999999999998	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.2638523587707382	0.2638681187456596	0.035116450842455266	0.03511786741626984	1.4263351482018045	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_051.pkl
1000	0.0325	0.0325	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.4280505182297475	0.42806810511965954	0.015762040583338355	0.015754387421870138	0.9431390833228583	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_066.pkl
1000	-0.03125	-0.03125	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4204152877979236	-0.4204099776829502	0.016345231744817983	0.016342339355682023	0.963703877910902	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_015.pkl
1000	-0.0037500000000000033	-0.0037500000000000033	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.08523747802881257	-0.08523985501380082	0.05588700651093037	0.05589227759946592	1.7647317381306493	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_037.pkl
1000	-0.012500000000000004	-0.012500000000000004	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.24584500199577508	-0.2458449613707752	0.03774221654440276	0.037745616503965226	1.474106155683753	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_030.pkl
1000	0.009999999999999995	0.009999999999999995	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.20731260204843693	0.20730066561349667	0.04315530631936225	0.04315251370637096	1.5682114878252698	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_048.pkl
1000	0.0075	0.0075	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.16272412807137926	0.16270891924645547	0.04881183269384992	0.048817852029789936	1.6586163666508291	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_046.pkl
1000	0.037500000000000006	0.037500000000000006	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.4551177291394115	0.4550939263595301	0.01389048537066672	0.013885351474103053	0.8717176071698951	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_070.pkl
1000	-0.0050000000000000044	-0.0050000000000000044	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.11182852580085728	-0.11180910688095445	0.0539238229887794	0.05392016622873605	1.7359987714050789	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_036.pkl
1000	-0.04125	-0.04125	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4735941808470291	-0.47361832886190836	0.012834177568468382	0.012827250362145423	0.8267167054661613	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_007.pkl
1000	0.020000000000000004	0.020000000000000004	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.33529895792850517	0.33529956491850227	0.02522914972566115	0.025226285710717784	1.216444322734887	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_056.pkl
1000	0.04625	0.04625	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.49574191773629034	0.4957516906112414	0.011696472061217763	0.011691693621159065	0.775638396153802	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_077.pkl
1000	0.026249999999999996	0.026249999999999996	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.38732416267837927	0.38734535283827337	0.019320048951866804	0.019325595341447975	1.059709972976787	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_061.pkl
1000	-0.0012500000000000011	-0.0012500000000000011	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.027136968864315235	-0.027135160174324255	0.05853126173332904	0.058529560856264436	1.8021003950732393	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_039.pkl
1000	0.036250000000000004	0.036250000000000004	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.4487371308263141	0.44874166533629156	0.014329328614725731	0.014322503033903894	0.8887343172576436	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_069.pkl
1000	0.011249999999999996	0.011249999999999996	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.2274680826476597	0.22748005034259997	0.04039668211737019	0.04039395237222221	1.5207115412959133	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_049.pkl
1000	0.039999999999999994	0.039999999999999994	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.46744624375276883	0.4674363530028181	0.01315459857170377	0.013150861063546966	0.8412659791362387	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_072.pkl
1000	-0.0425	-0.0425	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.479453821762731	-0.47943416417282914	0.01249507000548637	0.012501032929659879	0.8120319287751769	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_006.pkl
1000	0.045	0.045	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.49045338309773295	0.49044876383775615	0.011927040280410554	0.011923930426947307	0.7864827897915738	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_076.pkl
1000	0.027499999999999997	0.027499999999999997	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.39631725284341385	0.3962915608285423	0.018407529683599946	0.01840630440573115	1.0310614450726128	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_062.pkl
1000	0.00875	0.00875	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.18576225730618875	0.18576626394616869	0.045896438860953785	0.045899560457114366	1.6136350251238518	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_047.pkl
1000	0.035	0.035	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.4420779144546104	0.44209017221454905	0.014728428554450161	0.014729753284068312	0.9044971070428396	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_068.pkl
1000	-0.05	-0.05	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.5111222844893886	-0.5111361274593194	0.011015382016596676	0.011016211827203689	0.742369338670084	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_000.pkl
1000	0.022499999999999992	0.022499999999999992	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.35773967321130157	0.3577517354512413	0.02251015926458221	0.022513132513467923	1.1483482846041824	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_058.pkl
1000	0.0175	0.0175	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.30915583797422075	0.30917363848913193	0.028834216703859855	0.028830927223150386	1.2982452109378357	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_054.pkl
